  CALL    scripts/checksyscalls.sh
  LD [M]  drivers/net/ethernet/realtek/r8169.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/stmmac_main.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/eswitch.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/eswitch_offloads.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/stmmac_ethtool.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/stmmac_mdio.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/eswitch_offloads_termtbl.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/ring_mode.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/chain_mode.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/ecpf.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac_lib.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/rdma.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac1000_core.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/esw/legacy.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac1000_dma.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac100_core.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/esw/debugfs.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac100_dma.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/enh_desc.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/esw/devlink_port.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/norm_desc.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/esw/vporttbl.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/mmc_core.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/esw/qos.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/stmmac_hwtstamp.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/stmmac_ptp.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/esw/acl/helper.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac4_descs.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/esw/acl/egress_lgcy.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac4_dma.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac4_lib.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/esw/acl/egress_ofld.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac4_core.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/esw/acl/ingress_lgcy.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac5.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/esw/acl/ingress_ofld.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/hwif.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/stmmac_tc.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/esw/bridge.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwxgmac2_core.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/rep/bridge.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwxgmac2_dma.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwxgmac2_descs.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/mpfs.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/stmmac_xdp.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/clock.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/stmmac_platform.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac-sunxi.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_domain.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac-sun8i.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_table.o
  CC [M]  drivers/net/ethernet/stmicro/stmmac/dwmac-generic.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_matcher.o
  LD [M]  drivers/net/ethernet/stmicro/stmmac/stmmac.o
  LD [M]  drivers/net/ethernet/stmicro/stmmac/stmmac-platform.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_rule.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_icm_pool.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_buddy.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_ste.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_send.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_ste_v0.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_ste_v1.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_ste_v2.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_cmd.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_fw.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_action.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/fs_dr.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/steering/dr_dbg.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/smfs.o
  CC [M]  drivers/hwmon/gpio-fan.o
  LD [M]  drivers/net/ethernet/mellanox/mlx5/core/mlx5_core.o
  CC [M]  drivers/net/usb/pegasus.o
  CC [M]  drivers/hwmon/ina2xx.o
  CC [M]  drivers/net/usb/rtl8150.o
  CC [M]  drivers/hwmon/ina3221.o
  CC [M]  drivers/hwmon/jc42.o
  CC [M]  drivers/net/usb/r8152.o
  CC [M]  drivers/hwmon/lm75.o
  CC [M]  drivers/hwmon/lm90.o
  CC [M]  drivers/hwmon/pwm-fan.o
  CC [M]  drivers/watchdog/sunxi_wdt.o
  CC [M]  drivers/net/usb/lan78xx.o
  CC [M]  drivers/md/md.o
  CC [M]  drivers/net/usb/asix_devices.o
  CC [M]  drivers/net/usb/asix_common.o
  CC [M]  drivers/net/usb/ax88172a.o
  CC [M]  drivers/md/md-bitmap.o
  CC [M]  drivers/net/usb/ax88179_178a.o
  CC [M]  drivers/md/dm.o
  CC [M]  drivers/net/usb/cdc_ether.o
  CC [M]  drivers/net/usb/dm9601.o
  CC [M]  drivers/md/dm-table.o
  CC [M]  drivers/net/usb/sr9800.o
  CC [M]  drivers/net/usb/smsc75xx.o
  CC [M]  drivers/md/dm-target.o
  CC [M]  drivers/md/dm-linear.o
  CC [M]  drivers/md/dm-stripe.o
  CC [M]  drivers/net/usb/smsc95xx.o
  CC [M]  drivers/md/dm-ioctl.o
  CC [M]  drivers/net/usb/net1080.o
  CC [M]  drivers/md/dm-io.o
  CC [M]  drivers/net/usb/plusb.o
  CC [M]  drivers/md/dm-kcopyd.o
  CC [M]  drivers/net/usb/cdc_subset.o
  CC [M]  drivers/net/usb/zaurus.o
  CC [M]  drivers/md/dm-sysfs.o
  CC [M]  drivers/md/dm-stats.o
  CC [M]  drivers/net/usb/mcs7830.o
  CC [M]  drivers/net/usb/usbnet.o
  CC [M]  drivers/md/dm-rq.o
  CC [M]  drivers/md/dm-io-rewind.o
  CC [M]  drivers/net/usb/cdc_ncm.o
  CC [M]  drivers/md/dm-raid1.o
  CC [M]  drivers/md/dm-log.o
  CC [M]  drivers/net/usb/r8153_ecm.o
  CC [M]  drivers/md/dm-region-hash.o
  LD [M]  drivers/net/usb/asix.o
  CC [M]  drivers/net/dsa/b53/b53_common.o
  CC [M]  drivers/md/dm-zero.o
  LD [M]  drivers/md/md-mod.o
  LD [M]  drivers/md/dm-mod.o
  LD [M]  drivers/md/dm-mirror.o
  CC [M]  drivers/net/macvlan.o
  CC [M]  drivers/net/dsa/b53/b53_srab.o
  CC [M]  drivers/net/dsa/bcm_sf2.o
  CC [M]  drivers/net/macvtap.o
  CC [M]  drivers/net/mdio.o
  CC [M]  drivers/net/dsa/bcm_sf2_cfp.o
  CC [M]  drivers/net/tap.o
  LD [M]  drivers/net/dsa/bcm-sf2.o
  CC [M]  drivers/net/veth.o
  CC [M]  drivers/cpufreq/cpufreq_powersave.o
  CC [M]  drivers/cpufreq/cpufreq_conservative.o
  CC [M]  drivers/cpufreq/sun50i-cpufreq-nvmem.o
  CC [M]  drivers/leds/rgb/leds-qcom-lpg.o
  CC [M]  drivers/leds/led-class-multicolor.o
  CC [M]  drivers/leds/leds-lm3692x.o
  CC [M]  drivers/leds/leds-pca9532.o
  CC [M]  drivers/crypto/allwinner/sun8i-ce/sun8i-ce-core.o
  CC [M]  drivers/crypto/allwinner/sun8i-ce/sun8i-ce-cipher.o
  LD [M]  drivers/crypto/allwinner/sun8i-ce/sun8i-ce.o
  CC [M]  drivers/crypto/ccree/cc_driver.o
  CC [M]  drivers/hid/i2c-hid/i2c-hid-core.o
  CC [M]  drivers/crypto/ccree/cc_buffer_mgr.o
  CC [M]  drivers/hid/i2c-hid/i2c-hid-of.o
  LD [M]  drivers/hid/i2c-hid/i2c-hid.o
  CC [M]  drivers/hid/hid-multitouch.o
  CC [M]  drivers/crypto/ccree/cc_request_mgr.o
  CC [M]  drivers/crypto/ccree/cc_cipher.o
  CC [M]  drivers/staging/media/max96712/max96712.o
  CC [M]  drivers/platform/chrome/cros_ec_typec.o
  CC [M]  drivers/crypto/ccree/cc_hash.o
  CC [M]  drivers/platform/chrome/cros_ec_chardev.o
  CC [M]  drivers/crypto/ccree/cc_aead.o
  CC [M]  drivers/crypto/ccree/cc_sram_mgr.o
  CC [M]  drivers/crypto/ccree/cc_debugfs.o
  CC [M]  drivers/crypto/ccree/cc_pm.o
  CC [M]  drivers/rpmsg/rpmsg_char.o
  LD [M]  drivers/crypto/ccree/ccree.o
  CC [M]  drivers/crypto/amlogic/amlogic-gxl-core.o
  CC [M]  drivers/rpmsg/rpmsg_ctrl.o
  CC [M]  drivers/crypto/amlogic/amlogic-gxl-cipher.o
  CC [M]  drivers/devfreq/governor_userspace.o
  LD [M]  drivers/crypto/amlogic/amlogic-gxl-crypto.o
  CC [M]  drivers/extcon/extcon-ptn5150.o
  CC [M]  drivers/iio/adc/max9611.o
  CC [M]  drivers/perf/arm-cci.o
  CC [M]  drivers/iio/adc/qcom-spmi-adc5.o
  CC [M]  drivers/iio/adc/qcom-vadc-common.o
  CC [M]  drivers/perf/arm-ccn.o
  CC [M]  drivers/iio/adc/qcom-spmi-vadc.o
  CC [M]  drivers/perf/arm-cmn.o
  CC [M]  drivers/iio/adc/ti-ads1015.o
  CC [M]  drivers/iio/buffer/industrialio-triggered-buffer.o
  CC [M]  drivers/perf/arm_dsu_pmu.o
  CC [M]  drivers/iio/buffer/kfifo_buf.o
  CC [M]  drivers/iio/common/cros_ec_sensors/cros_ec_sensors_core.o
  CC [M]  drivers/perf/arm_spe_pmu.o
  CC [M]  drivers/iio/common/cros_ec_sensors/cros_ec_sensors.o
  CC [M]  drivers/nvmem/rmem.o
  CC [M]  drivers/iio/common/st_sensors/st_sensors_i2c.o
  LD [M]  drivers/nvmem/nvmem-rmem.o
  CC [M]  drivers/fpga/altera-cvp.o
  CC [M]  drivers/iio/common/st_sensors/st_sensors_spi.o
  CC [M]  drivers/fpga/fpga-bridge.o
  CC [M]  drivers/iio/common/st_sensors/st_sensors_core.o
  CC [M]  drivers/fpga/altera-freeze-bridge.o
  CC [M]  drivers/fpga/fpga-region.o
  CC [M]  drivers/iio/common/st_sensors/st_sensors_buffer.o
  CC [M]  drivers/fpga/of-fpga-region.o
  CC [M]  drivers/iio/common/st_sensors/st_sensors_trigger.o
  CC [M]  drivers/slimbus/core.o
  LD [M]  drivers/iio/common/st_sensors/st_sensors.o
  CC [M]  drivers/iio/imu/st_lsm6dsx/st_lsm6dsx_core.o
  CC [M]  drivers/slimbus/messaging.o
  CC [M]  drivers/slimbus/sched.o
  CC [M]  drivers/iio/imu/st_lsm6dsx/st_lsm6dsx_buffer.o
  CC [M]  drivers/slimbus/stream.o
  CC [M]  drivers/slimbus/qcom-ctrl.o
  CC [M]  drivers/iio/imu/st_lsm6dsx/st_lsm6dsx_shub.o
  LD [M]  drivers/slimbus/slimbus.o
  LD [M]  drivers/slimbus/slim-qcom-ctrl.o
  CC [M]  drivers/soundwire/bus_type.o
  CC [M]  drivers/iio/imu/st_lsm6dsx/st_lsm6dsx_i2c.o
  CC [M]  drivers/soundwire/bus.o
  CC [M]  drivers/iio/imu/st_lsm6dsx/st_lsm6dsx_spi.o
  LD [M]  drivers/iio/imu/st_lsm6dsx/st_lsm6dsx.o
  CC [M]  drivers/iio/light/cros_ec_light_prox.o
  CC [M]  drivers/soundwire/master.o
  CC [M]  drivers/iio/light/isl29018.o
  CC [M]  drivers/soundwire/slave.o
  CC [M]  drivers/soundwire/mipi_disco.o
  CC [M]  drivers/iio/light/vcnl4000.o
  CC [M]  drivers/soundwire/stream.o
  CC [M]  drivers/iio/magnetometer/st_magn_core.o
  CC [M]  drivers/soundwire/sysfs_slave.o
  CC [M]  drivers/iio/magnetometer/st_magn_buffer.o
  CC [M]  drivers/soundwire/sysfs_slave_dpn.o
  CC [M]  drivers/iio/magnetometer/st_magn_i2c.o
  CC [M]  drivers/soundwire/debugfs.o
  CC [M]  drivers/iio/magnetometer/st_magn_spi.o
  CC [M]  drivers/soundwire/qcom.o
  LD [M]  drivers/iio/magnetometer/st_magn.o
  CC [M]  drivers/iio/pressure/cros_ec_baro.o
  CC [M]  drivers/iio/pressure/mpl3115.o
  LD [M]  drivers/soundwire/soundwire-bus.o
  LD [M]  drivers/soundwire/soundwire-qcom.o
  CC [M]  drivers/hwtracing/coresight/coresight-core.o
  CC [M]  drivers/hwtracing/coresight/coresight-etm-perf.o
  CC [M]  drivers/hwtracing/coresight/coresight-platform.o
  CC [M]  drivers/hwtracing/coresight/coresight-sysfs.o
  CC [M]  drivers/hwtracing/coresight/coresight-syscfg.o
  CC [M]  drivers/hwtracing/coresight/coresight-config.o
  CC [M]  drivers/hwtracing/coresight/coresight-cfg-preload.o
  CC [M]  drivers/hwtracing/coresight/coresight-cfg-afdo.o
  CC [M]  drivers/hwtracing/coresight/coresight-syscfg-configfs.o
  CC [M]  drivers/hwtracing/stm/core.o
  CC [M]  drivers/hwtracing/coresight/coresight-tmc-core.o
  CC [M]  drivers/hwtracing/stm/policy.o
  CC [M]  drivers/hwtracing/coresight/coresight-tmc-etf.o
  LD [M]  drivers/hwtracing/stm/stm_core.o
  CC [M]  drivers/gnss/core.o
  CC [M]  drivers/gnss/serial.o
  CC [M]  drivers/hwtracing/coresight/coresight-tmc-etr.o
  CC [M]  drivers/gnss/mtk.o
  CC [M]  drivers/hwtracing/coresight/coresight-tpiu.o
  LD [M]  drivers/gnss/gnss.o
  LD [M]  drivers/gnss/gnss-serial.o
  LD [M]  drivers/gnss/gnss-mtk.o
  CC [M]  drivers/hwtracing/coresight/coresight-etb10.o
  CC [M]  drivers/hwtracing/coresight/coresight-funnel.o
  CC [M]  drivers/hwtracing/coresight/coresight-replicator.o
  CC [M]  drivers/hwtracing/coresight/coresight-stm.o
  CC [M]  drivers/hwtracing/coresight/coresight-cpu-debug.o
  CC [M]  drivers/hwtracing/coresight/coresight-catu.o
  CC [M]  drivers/hwtracing/coresight/coresight-cti-core.o
  CC [M]  drivers/hwtracing/coresight/coresight-cti-platform.o
  CC [M]  drivers/hwtracing/coresight/coresight-cti-sysfs.o
  LD [M]  drivers/hwtracing/coresight/coresight.o
  LD [M]  drivers/hwtracing/coresight/coresight-tmc.o
  LD [M]  drivers/hwtracing/coresight/coresight-cti.o
  MODPOST Module.symvers
  CC [M]  arch/arm64/crypto/aes-neon-bs.mod.o
  CC [M]  arch/arm64/crypto/aes-neon-blk.mod.o
  CC [M]  arch/arm64/crypto/chacha-neon.mod.o
  CC [M]  arch/arm64/crypto/crct10dif-ce.mod.o
  CC [M]  arch/arm64/crypto/sha3-ce.mod.o
  CC [M]  arch/arm64/crypto/sha512-arm64.mod.o
  CC [M]  arch/arm64/crypto/sha512-ce.mod.o
  CC [M]  arch/arm64/crypto/sm3-ce.mod.o
  CC [M]  arch/arm64/lib/xor-neon.mod.o
  CC [M]  crypto/af_alg.mod.o
  CC [M]  crypto/algif_rng.mod.o
  CC [M]  crypto/authenc.mod.o
  CC [M]  crypto/authencesn.mod.o
  CC [M]  crypto/blake2b_generic.mod.o
  CC [M]  crypto/cbc.mod.o
  CC [M]  crypto/ccm.mod.o
  CC [M]  crypto/cmac.mod.o
  CC [M]  crypto/crypto_engine.mod.o
  CC [M]  crypto/ctr.mod.o
  CC [M]  crypto/curve25519-generic.mod.o
  CC [M]  crypto/des_generic.mod.o
  CC [M]  crypto/dh_generic.mod.o
  CC [M]  crypto/ecb.mod.o
  CC [M]  crypto/ecc.mod.o
  CC [M]  crypto/ecdh_generic.mod.o
  CC [M]  crypto/gcm.mod.o
  CC [M]  crypto/ghash-generic.mod.o
  CC [M]  crypto/md5.mod.o
  CC [M]  crypto/michael_mic.mod.o
  CC [M]  crypto/sha256_generic.mod.o
  CC [M]  crypto/sha3_generic.mod.o
  CC [M]  crypto/sm3.mod.o
  CC [M]  crypto/sm3_generic.mod.o
  CC [M]  crypto/sm4.mod.o
  CC [M]  crypto/sm4_generic.mod.o
  CC [M]  crypto/xor.mod.o
  CC [M]  crypto/xts.mod.o
  CC [M]  crypto/xxhash_generic.mod.o
  CC [M]  drivers/base/regmap/regmap-sdw.mod.o
  CC [M]  drivers/base/regmap/regmap-slimbus.mod.o
  CC [M]  drivers/base/regmap/regmap-spmi.mod.o
  CC [M]  drivers/block/nbd.mod.o
  CC [M]  drivers/bus/mhi/host/mhi.mod.o
  CC [M]  drivers/char/hw_random/arm_smccc_trng.mod.o
  CC [M]  drivers/char/hw_random/cn10k-rng.mod.o
  CC [M]  drivers/char/hw_random/optee-rng.mod.o
  CC [M]  drivers/char/hw_random/rng-core.mod.o
  CC [M]  drivers/char/ipmi/ipmi_devintf.mod.o
  CC [M]  drivers/char/ipmi/ipmi_msghandler.mod.o
  CC [M]  drivers/char/ipmi/ipmi_si.mod.o
  CC [M]  drivers/cpufreq/cpufreq_conservative.mod.o
  CC [M]  drivers/clk/clk-bd718x7.mod.o
  CC [M]  drivers/cpufreq/cpufreq_powersave.mod.o
  CC [M]  drivers/cpufreq/sun50i-cpufreq-nvmem.mod.o
  CC [M]  drivers/crypto/allwinner/sun8i-ce/sun8i-ce.mod.o
  CC [M]  drivers/crypto/amlogic/amlogic-gxl-crypto.mod.o
  CC [M]  drivers/crypto/ccree/ccree.mod.o
  CC [M]  drivers/devfreq/governor_userspace.mod.o
  CC [M]  drivers/dma/bcm-sba-raid.mod.o
  CC [M]  drivers/dma/sun6i-dma.mod.o
  CC [M]  drivers/extcon/extcon-ptn5150.mod.o
  CC [M]  drivers/fpga/altera-cvp.mod.o
  CC [M]  drivers/fpga/altera-freeze-bridge.mod.o
  CC [M]  drivers/fpga/fpga-bridge.mod.o
  CC [M]  drivers/fpga/fpga-region.mod.o
  CC [M]  drivers/fpga/of-fpga-region.mod.o
  CC [M]  drivers/gnss/gnss-mtk.mod.o
  CC [M]  drivers/gnss/gnss-serial.mod.o
  CC [M]  drivers/gnss/gnss.mod.o
  CC [M]  drivers/gpio/gpio-altera.mod.o
  CC [M]  drivers/gpio/gpio-bd9571mwv.mod.o
  CC [M]  drivers/gpio/gpio-wcd934x.mod.o
  CC [M]  drivers/gpu/drm/arm/display/komeda/komeda.mod.o
  CC [M]  drivers/gpu/drm/arm/hdlcd.mod.o
  CC [M]  drivers/gpu/drm/arm/mali-dp.mod.o
  CC [M]  drivers/gpu/drm/bridge/adv7511/adv7511.mod.o
  CC [M]  drivers/gpu/drm/bridge/cadence/cdns-mhdp8546.mod.o
  CC [M]  drivers/gpu/drm/bridge/display-connector.mod.o
  CC [M]  drivers/gpu/drm/bridge/lontium-lt8912b.mod.o
  CC [M]  drivers/gpu/drm/bridge/lontium-lt9611.mod.o
  CC [M]  drivers/gpu/drm/bridge/lontium-lt9611uxc.mod.o
  CC [M]  drivers/gpu/drm/bridge/nwl-dsi.mod.o
  CC [M]  drivers/gpu/drm/bridge/parade-ps8640.mod.o
  CC [M]  drivers/gpu/drm/bridge/sii902x.mod.o
  CC [M]  drivers/gpu/drm/bridge/simple-bridge.mod.o
  CC [M]  drivers/gpu/drm/bridge/synopsys/dw-hdmi-ahb-audio.mod.o
  CC [M]  drivers/gpu/drm/bridge/synopsys/dw-hdmi-cec.mod.o
  CC [M]  drivers/gpu/drm/bridge/synopsys/dw-hdmi-i2s-audio.mod.o
  CC [M]  drivers/gpu/drm/bridge/synopsys/dw-hdmi.mod.o
  CC [M]  drivers/gpu/drm/bridge/thc63lvd1024.mod.o
  CC [M]  drivers/gpu/drm/bridge/ti-sn65dsi86.mod.o
  CC [M]  drivers/gpu/drm/display/drm_display_helper.mod.o
  CC [M]  drivers/gpu/drm/display/drm_dp_aux_bus.mod.o
  CC [M]  drivers/gpu/drm/drm.mod.o
  CC [M]  drivers/gpu/drm/drm_dma_helper.mod.o
  CC [M]  drivers/gpu/drm/drm_kms_helper.mod.o
  CC [M]  drivers/gpu/drm/drm_panel_orientation_quirks.mod.o
  CC [M]  drivers/gpu/drm/drm_shmem_helper.mod.o
  CC [M]  drivers/gpu/drm/drm_ttm_helper.mod.o
  CC [M]  drivers/gpu/drm/drm_vram_helper.mod.o
  CC [M]  drivers/gpu/drm/etnaviv/etnaviv.mod.o
  CC [M]  drivers/gpu/drm/hisilicon/hibmc/hibmc-drm.mod.o
  CC [M]  drivers/gpu/drm/hisilicon/kirin/dw_drm_dsi.mod.o
  CC [M]  drivers/gpu/drm/hisilicon/kirin/kirin-drm.mod.o
  CC [M]  drivers/gpu/drm/i2c/ch7006.mod.o
  CC [M]  drivers/gpu/drm/i2c/sil164.mod.o
  CC [M]  drivers/gpu/drm/i2c/tda998x.mod.o
  CC [M]  drivers/gpu/drm/lima/lima.mod.o
  CC [M]  drivers/gpu/drm/nouveau/nouveau.mod.o
  CC [M]  drivers/gpu/drm/panel/panel-boe-tv101wum-nl6.mod.o
  CC [M]  drivers/gpu/drm/panel/panel-edp.mod.o
  CC [M]  drivers/gpu/drm/panel/panel-lvds.mod.o
  CC [M]  drivers/gpu/drm/panel/panel-mantix-mlaf057we51.mod.o
  CC [M]  drivers/gpu/drm/panel/panel-raydium-rm67191.mod.o
  CC [M]  drivers/gpu/drm/panel/panel-simple.mod.o
  CC [M]  drivers/gpu/drm/panel/panel-sitronix-st7703.mod.o
  CC [M]  drivers/gpu/drm/panel/panel-truly-nt35597.mod.o
  CC [M]  drivers/gpu/drm/panfrost/panfrost.mod.o
  CC [M]  drivers/gpu/drm/pl111/pl111_drm.mod.o
  CC [M]  drivers/gpu/drm/rcar-du/rcar_dw_hdmi.mod.o
  CC [M]  drivers/gpu/drm/scheduler/gpu-sched.mod.o
  CC [M]  drivers/gpu/drm/sun4i/sun4i-drm.mod.o
  CC [M]  drivers/gpu/drm/sun4i/sun4i-tcon.mod.o
  CC [M]  drivers/gpu/drm/sun4i/sun4i_tv.mod.o
  CC [M]  drivers/gpu/drm/sun4i/sun6i_drc.mod.o
  CC [M]  drivers/gpu/drm/sun4i/sun6i_mipi_dsi.mod.o
  CC [M]  drivers/gpu/drm/sun4i/sun8i-drm-hdmi.mod.o
  CC [M]  drivers/gpu/drm/sun4i/sun8i-mixer.mod.o
  CC [M]  drivers/gpu/drm/sun4i/sun8i_tcon_top.mod.o
  CC [M]  drivers/gpu/drm/tidss/tidss.mod.o
  CC [M]  drivers/gpu/drm/ttm/ttm.mod.o
  CC [M]  drivers/hid/hid-multitouch.mod.o
  CC [M]  drivers/hid/i2c-hid/i2c-hid-of.mod.o
  CC [M]  drivers/hid/i2c-hid/i2c-hid.mod.o
  CC [M]  drivers/hwmon/gpio-fan.mod.o
  CC [M]  drivers/hwmon/ina2xx.mod.o
  CC [M]  drivers/hwmon/ina3221.mod.o
  CC [M]  drivers/hwmon/jc42.mod.o
  CC [M]  drivers/hwmon/lm75.mod.o
  CC [M]  drivers/hwmon/lm90.mod.o
  CC [M]  drivers/hwmon/pwm-fan.mod.o
  CC [M]  drivers/hwtracing/coresight/coresight-catu.mod.o
  CC [M]  drivers/hwtracing/coresight/coresight-cpu-debug.mod.o
  CC [M]  drivers/hwtracing/coresight/coresight-cti.mod.o
  CC [M]  drivers/hwtracing/coresight/coresight-etb10.mod.o
  CC [M]  drivers/hwtracing/coresight/coresight-funnel.mod.o
  CC [M]  drivers/hwtracing/coresight/coresight-replicator.mod.o
  CC [M]  drivers/hwtracing/coresight/coresight-stm.mod.o
  CC [M]  drivers/hwtracing/coresight/coresight-tmc.mod.o
  CC [M]  drivers/hwtracing/coresight/coresight-tpiu.mod.o
  CC [M]  drivers/hwtracing/coresight/coresight.mod.o
  CC [M]  drivers/hwtracing/stm/stm_core.mod.o
  CC [M]  drivers/i2c/busses/i2c-cadence.mod.o
  CC [M]  drivers/i2c/busses/i2c-gpio.mod.o
  CC [M]  drivers/iio/adc/max9611.mod.o
  CC [M]  drivers/iio/adc/qcom-spmi-adc5.mod.o
  CC [M]  drivers/iio/adc/qcom-spmi-vadc.mod.o
  CC [M]  drivers/iio/adc/qcom-vadc-common.mod.o
  CC [M]  drivers/iio/adc/ti-ads1015.mod.o
  CC [M]  drivers/iio/buffer/industrialio-triggered-buffer.mod.o
  CC [M]  drivers/iio/buffer/kfifo_buf.mod.o
  CC [M]  drivers/iio/common/cros_ec_sensors/cros_ec_sensors.mod.o
  CC [M]  drivers/iio/common/cros_ec_sensors/cros_ec_sensors_core.mod.o
  CC [M]  drivers/iio/common/st_sensors/st_sensors.mod.o
  CC [M]  drivers/iio/common/st_sensors/st_sensors_i2c.mod.o
  CC [M]  drivers/iio/common/st_sensors/st_sensors_spi.mod.o
  CC [M]  drivers/iio/imu/st_lsm6dsx/st_lsm6dsx.mod.o
  CC [M]  drivers/iio/imu/st_lsm6dsx/st_lsm6dsx_i2c.mod.o
  CC [M]  drivers/iio/imu/st_lsm6dsx/st_lsm6dsx_spi.mod.o
  CC [M]  drivers/iio/light/cros_ec_light_prox.mod.o
  CC [M]  drivers/iio/light/isl29018.mod.o
  CC [M]  drivers/iio/light/vcnl4000.mod.o
  CC [M]  drivers/iio/magnetometer/st_magn.mod.o
  CC [M]  drivers/iio/magnetometer/st_magn_i2c.mod.o
  CC [M]  drivers/iio/magnetometer/st_magn_spi.mod.o
  CC [M]  drivers/iio/pressure/cros_ec_baro.mod.o
  CC [M]  drivers/iio/pressure/mpl3115.mod.o
  CC [M]  drivers/input/keyboard/adc-keys.mod.o
  CC [M]  drivers/input/misc/pwm-beeper.mod.o
  CC [M]  drivers/input/misc/pwm-vibra.mod.o
  CC [M]  drivers/input/touchscreen/atmel_mxt_ts.mod.o
  CC [M]  drivers/input/touchscreen/edt-ft5x06.mod.o
  CC [M]  drivers/input/touchscreen/goodix_ts.mod.o
  CC [M]  drivers/leds/led-class-multicolor.mod.o
  CC [M]  drivers/leds/leds-lm3692x.mod.o
  CC [M]  drivers/leds/leds-pca9532.mod.o
  CC [M]  drivers/leds/rgb/leds-qcom-lpg.mod.o
  CC [M]  drivers/md/dm-log.mod.o
  CC [M]  drivers/md/dm-mirror.mod.o
  CC [M]  drivers/md/dm-mod.mod.o
  CC [M]  drivers/md/dm-region-hash.mod.o
  CC [M]  drivers/md/dm-zero.mod.o
  CC [M]  drivers/md/md-mod.mod.o
  CC [M]  drivers/media/cec/core/cec.mod.o
